experiment_id,source_table,wandb_project,experiment_note,backbone,class_protocol,pretrain_classes,supervised_classes,supervised_ratio,ssl_augmentation,supervised_augmentation,test_augmentation,method,val_acc,test_acc,pretrain_size,supervised_train_size,supervised_val_size,test_size,split_seed,split_fingerprint,status
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.1,so3,so3,none,finetune,0.2857142857142857,0.17949756888168558,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.25,so3,so3,none,scratch,0.4703476482617587,0.37844408427876824,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.25,so3,so3,none,pretrained_probe,0.3537832310838446,0.2799837925445705,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.25,so3,so3,none,finetune,0.37423312883435583,0.26053484602917343,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.5,so3,so3,none,scratch,0.5355691056910569,0.48257698541329014,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.5,so3,so3,none,pretrained_probe,0.37601626016260165,0.34764991896272285,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.5,so3,so3,none,finetune,0.4369918699186992,0.3719611021069692,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.75,so3,so3,none,scratch,0.550744248985115,0.4846029173419773,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.75,so3,so3,none,pretrained_probe,0.3646820027063599,0.3156401944894652,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
ratio_sweep_legacy_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep/results.csv,eb_jepa,Legacy 4-ratio sweep on all 40 classes; SSL and supervised data use the selected none/z/SO3 augmentation; official test is clean.,simple_pointnet,all_40_classes,40,40,0.75,so3,so3,none,finetune,0.4654939106901218,0.4120745542949757,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.1,none,none,none,scratch,0.7704081632653061,0.7386547811993517,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.1,none,none,none,pretrained_probe,0.75,0.7350081037277147,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.1,none,none,none,finetune_equal_lr,0.7704081632653061,0.736223662884927,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.1,none,none,none,finetune_split_lr,0.7653061224489796,0.7337925445705025,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.25,none,none,none,scratch,0.8282208588957055,0.7945705024311183,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.25,none,none,none,pretrained_probe,0.7934560327198364,0.7803889789303079,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.25,none,none,none,finetune_equal_lr,0.8282208588957055,0.7917341977309562,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.25,none,none,none,finetune_split_lr,0.8077709611451943,0.7807941653160454,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.5,none,none,none,scratch,0.850609756097561,0.8306320907617504,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.5,none,none,none,pretrained_probe,0.8150406504065041,0.7917341977309562,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.5,none,none,none,finetune_equal_lr,0.8445121951219512,0.8261750405186385,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.5,none,none,none,finetune_split_lr,0.8404471544715447,0.8128038897893031,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.75,none,none,none,scratch,0.8761840324763194,0.8448136142625607,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.75,none,none,none,pretrained_probe,0.8396481732070366,0.8079416531604539,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.75,none,none,none,finetune_equal_lr,0.8755074424898511,0.836709886547812,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.75,none,none,none,finetune_split_lr,0.8640054127198917,0.8205024311183144,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.1,z,z,none,scratch,0.6428571428571429,0.5940032414910859,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.1,z,z,none,pretrained_probe,0.6122448979591837,0.5024311183144247,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.1,z,z,none,finetune_equal_lr,0.6479591836734694,0.5632090761750406,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.1,z,z,none,finetune_split_lr,0.6071428571428571,0.4866288492706645,8856,788,196,2468,0,e34f402e9f5f6859,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.25,z,z,none,scratch,0.7075664621676891,0.6628849270664505,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.25,z,z,none,pretrained_probe,0.6421267893660532,0.5490275526742301,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.25,z,z,none,finetune_equal_lr,0.7157464212678937,0.6859805510534847,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.25,z,z,none,finetune_split_lr,0.6932515337423313,0.6434359805510534,7380,1971,489,2468,0,6de66577591146cc,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.5,z,z,none,scratch,0.7439024390243902,0.7062398703403565,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.5,z,z,none,pretrained_probe,0.6798780487804879,0.6361426256077796,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.5,z,z,none,finetune_equal_lr,0.7459349593495935,0.7240680713128039,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.5,z,z,none,finetune_split_lr,0.7276422764227642,0.6981361426256077,4918,3938,984,2468,0,736dced074a22aaa,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.75,z,z,none,scratch,0.7679296346414073,0.7277147487844409,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
ratio_sweep_v2_clean_test,/lustre/work/vivatech-ipparis/lnguyen/checkpoints/pointcloud/ratio_sweep_v2/results.csv,eb_jepa,"Final 4-ratio all-class sweep with scratch, frozen probe, equal-LR fine-tuning and split-LR fine-tuning; official test is clean.",simple_pointnet,all_40_classes,40,40,0.75,z,z,none,pretrained_probe,0.6779431664411367,0.643030794165316,2460,5902,1478,2468,0,2eb207bfc9d26f32,completed
